HP,Provider,HK,Type of asset,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SVK,Slovak Republic,2010,2010,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SVK,Slovak Republic,2011,2011,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SVK,Slovak Republic,2013,2013,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ESP,Spain,2000,2000,PC,Percentage,0,Units,,,0.216,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ESP,Spain,2001,2001,PC,Percentage,0,Units,,,0.26,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,ESP,Spain,2002,2002,PC,Percentage,0,Units,,,0.254,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ESP,Spain,2000,2000,EUR,Euro,6,Millions,,,1397.45,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ESP,Spain,2001,2001,EUR,Euro,6,Millions,,,1821.53,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,ESP,Spain,2002,2002,EUR,Euro,6,Millions,,,1900.71,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ESP,Spain,2000,2000,EUR,Euro,6,Millions,2010,2010,1876.785,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ESP,Spain,2001,2001,EUR,Euro,6,Millions,2010,2010,2350.432,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",ESP,Spain,2002,2002,EUR,Euro,6,Millions,2010,2010,2355.665,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ESP,Spain,2000,2000,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ESP,Spain,2001,2001,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,ESP,Spain,2002,2002,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2000,2000,PC,Percentage,0,Units,,,0.372,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2001,2001,PC,Percentage,0,Units,,,0.45,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2002,2002,PC,Percentage,0,Units,,,0.491,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2003,2003,PC,Percentage,0,Units,,,0.455,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2004,2004,PC,Percentage,0,Units,,,0.432,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2005,2005,PC,Percentage,0,Units,,,0.415,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2006,2006,PC,Percentage,0,Units,,,0.4,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2007,2007,PC,Percentage,0,Units,,,0.425,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2008,2008,PC,Percentage,0,Units,,,0.472,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2009,2009,PC,Percentage,0,Units,,,0.5,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2010,2010,PC,Percentage,0,Units,,,0.536,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2011,2011,PC,Percentage,0,Units,,,0.585,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,0.558,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2013,2013,PC,Percentage,0,Units,,,0.552,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2014,2014,PC,Percentage,0,Units,,,0.563,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,SWE,Sweden,2015,2015,PC,Percentage,0,Units,,,0.569,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2000,2000,SEK,Swedish Krona,6,Millions,,,8862,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2001,2001,SEK,Swedish Krona,6,Millions,,,11160,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2002,2002,SEK,Swedish Krona,6,Millions,,,12623,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2003,2003,SEK,Swedish Krona,6,Millions,,,12191,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2004,2004,SEK,Swedish Krona,6,Millions,,,12107,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2005,2005,SEK,Swedish Krona,6,Millions,,,12067,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2006,2006,SEK,Swedish Krona,6,Millions,,,12407,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2007,2007,SEK,Swedish Krona,6,Millions,,,14015,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2008,2008,SEK,Swedish Krona,6,Millions,,,15997,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2009,2009,SEK,Swedish Krona,6,Millions,,,16455,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2010,2010,SEK,Swedish Krona,6,Millions,,,18873,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2011,2011,SEK,Swedish Krona,6,Millions,,,21388,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2012,2012,SEK,Swedish Krona,6,Millions,,,20548,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2013,2013,SEK,Swedish Krona,6,Millions,,,20809,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2014,2014,SEK,Swedish Krona,6,Millions,,,22162,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,SWE,Sweden,2015,2015,SEK,Swedish Krona,6,Millions,,,23782,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2000,2000,SEK,Swedish Krona,6,Millions,2010,2010,10640.183,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2001,2001,SEK,Swedish Krona,6,Millions,2010,2010,13071.849,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2002,2002,SEK,Swedish Krona,6,Millions,2010,2010,14553.273,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2003,2003,SEK,Swedish Krona,6,Millions,2010,2010,13812.374,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2004,2004,SEK,Swedish Krona,6,Millions,2010,2010,13658.575,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2005,2005,SEK,Swedish Krona,6,Millions,2010,2010,13504.912,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2006,2006,SEK,Swedish Krona,6,Millions,2010,2010,13637.079,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2007,2007,SEK,Swedish Krona,6,Millions,2010,2010,14972.557,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2008,2008,SEK,Swedish Krona,6,Millions,2010,2010,16540.528,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2009,2009,SEK,Swedish Krona,6,Millions,2010,2010,16618.058,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2010,2010,SEK,Swedish Krona,6,Millions,2010,2010,18873,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2011,2011,SEK,Swedish Krona,6,Millions,2010,2010,21137.678,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2012,2012,SEK,Swedish Krona,6,Millions,2010,2010,20094.269,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2013,2013,SEK,Swedish Krona,6,Millions,2010,2010,20136.975,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2014,2014,SEK,Swedish Krona,6,Millions,2010,2010,21071.756,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),VALREL,"Constant prices, OECD base year",SWE,Sweden,2015,2015,SEK,Swedish Krona,6,Millions,2010,2010,22160.78,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2000,2000,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2001,2001,PC,Percentage,0,Units,,,100,B,Break
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2002,2002,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2003,2003,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2004,2004,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2005,2005,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2006,2006,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2007,2007,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2008,2008,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2009,2009,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2010,2010,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2011,2011,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2013,2013,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2014,2014,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARHP,Share of provider,SWE,Sweden,2015,2015,PC,Percentage,0,Units,,,100,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2000,2000,PC,Percentage,0,Units,,,0.211,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2001,2001,PC,Percentage,0,Units,,,0.126,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2002,2002,PC,Percentage,0,Units,,,0.123,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2003,2003,PC,Percentage,0,Units,,,0.129,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2004,2004,PC,Percentage,0,Units,,,0.243,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2005,2005,PC,Percentage,0,Units,,,0.307,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2006,2006,PC,Percentage,0,Units,,,0.395,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2007,2007,PC,Percentage,0,Units,,,0.501,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2008,2008,PC,Percentage,0,Units,,,0.545,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2009,2009,PC,Percentage,0,Units,,,0.262,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2010,2010,PC,Percentage,0,Units,,,0.263,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),PARPIB,Share of gross domestic product,TUR,Turkey,2011,2011,PC,Percentage,0,Units,,,0.232,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,TUR,Turkey,2000,2000,TRY,Turkish Lira,6,Millions,,,359.66,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,TUR,Turkey,2001,2001,TRY,Turkish Lira,6,Millions,,,310,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,TUR,Turkey,2002,2002,TRY,Turkish Lira,6,Millions,,,443,,
HP1_8,All domestic providers,HK11,Gross fixed capital formation (all types of assets),MLLNCU,Current prices,TUR,Turkey,2003,2003,TRY,Turkish Lira,6,Millions,,,603,,
