"Row","IndicatorCode","IndicatorName","LineItems",
"1755","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Direct soil emissions",
"1756","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Manure in pasture/range/paddock",
"1757","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Indirect N2O from agriculture",
"1758","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Other direct soil emissions",
"1759","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Savanna burning",
"1760","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Agricultural waste burning",
"1761","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Forest fires",
"1762","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Grassland fires",
"1763","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Decay of wetlands/peatlands",
"1764","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Other vegetation fires",
"1765","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Forest Fires-Post burn decay",
"1766","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Solid waste disposal on land",
"1767","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Wastewater handling",
"1768","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Waste incineration",
"1769","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Other waste handling",
"1770","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Fossil fuel fires",
"1771","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Indirect N2O from non-agricultural NOx",
"1772","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Indirect N2O from non-agricultural NH3",
"1773","I-AIR-HCFC141b","I-AIR-HCFC141b emissions (Gg)","Other sources",
"1774","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Public electricity and heat production",
"1775","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Other Energy Industries",
"1776","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Manufacturing Industries and Construction",
"1777","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Domestic aviation",
"1778","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Road transportation",
"1779","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Rail transportation",
"1780","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Inland navigation",
"1781","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Other transportation",
"1782","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Residential and other sectors",
"1783","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Fugitive emissions from solid fuels",
"1784","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Fugitive emissions from oil and gas",
"1785","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Memo: International aviation",
"1786","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Memo: International navigation",
"1787","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Production of minerals",
"1788","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Cement production",
"1789","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Lime production",
"1790","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Production of chemicals",
"1791","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Production of metals",
"1792","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Production of pulp/paper/food/drink",
"1793","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Production of halocarbons and SF6",
"1794","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Refrigeration and Air Conditioning",
"1795","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Foam Blowing",
"1796","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Fire Extinguishers",
"1797","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Aerosols",
"1798","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","F-gas as Solvent",
"1799","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Semiconductor/Electronics Manufacture",
"1800","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Electrical Equipment",
"1801","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Other F-gas use",
"1802","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Non-energy use of lubricants/waxes (CO2)",
"1803","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Solvent and other product use: paint",
"1804","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Solvent and other product use: degrease",
"1805","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Solvent and other product use: chemicals",
"1806","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Solvent and other product use: other",
"1807","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Enteric fermentation",
"1808","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Manure management",
"1809","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Rice cultivation",
"1810","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Direct soil emissions",
"1811","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Manure in pasture/range/paddock",
"1812","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Indirect N2O from agriculture",
"1813","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Other direct soil emissions",
"1814","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Savanna burning",
"1815","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Agricultural waste burning",
"1816","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Forest fires",
"1817","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Grassland fires",
"1818","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Decay of wetlands/peatlands",
"1819","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Other vegetation fires",
"1820","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Forest Fires-Post burn decay",
"1821","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Solid waste disposal on land",
"1822","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Wastewater handling",
"1823","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Waste incineration",
"1824","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Other waste handling",
"1825","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Fossil fuel fires",
"1826","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Indirect N2O from non-agricultural NOx",
"1827","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Indirect N2O from non-agricultural NH3",
"1828","I-AIR-HCFC142b","I-AIR-HCFC142b emissions (Gg)","Other sources",
"1829","EFBUILT","EFBUILT emissions (Gg)","Total",
"1830","EFCROPLAND","EFCROPLAND emissions (Gg)","Total",
"1831","EFFISH","EFFISH emissions (Gg)","Total",
"1832","EFFOREST","EFFOREST emissions (Gg)","Total",
"1833","EFGRAZING","EFGRAZING emissions (Gg)","Total",
"1834","WF -Deprecated","WF emissions (Gg) -Deprecated","Crop Water Use -Deprecated",
"1835","WF -Deprecated","WF emissions (Gg) -Deprecated","Blue Water -Deprecated",
"1836","WF -Deprecated","WF emissions (Gg) -Deprecated","Green Water -Deprecated",
"1837","WF -Deprecated","WF emissions (Gg) -Deprecated","Grey Water -Deprecated",
"1838","WF -Deprecated","WF emissions (Gg) -Deprecated","Total -Deprecated",
"1839","Employment","Employment emissions (Gg)","Male",
"1840","Employment","Employment emissions (Gg)","Female",
"1841","I-GHG-CO2-FUEL","DEPRECATED CO2 Emissions from Fossil Fuel Combusion (Gg), excluding Biomass Burning","Total",
"1842","I-GHG-CO2-MINERALS","DEPRECATED CO2 Emissions from Minerals, excluding Biomass Burning","Total",
"1843","I-GHG-CO2-SOLVENTS","DEPRECATED CO2 Emissions from Solvents, excluding Biomass Burning","Total",
"1844","I-GHG-CO2-AGBURNING","DEPRECATED CO2 Emissions from Ag Burning, excluding Biomass Burning","Total",
"1845","I-GHG-CO2-DECAY","DEPRECATED CO2 Emissions from Decay, excluding Biomass Burning","Total",
"1846","I-GHG-CO2-WASTE","DEPRECATED CO2 Emissions from Waste, excluding Biomass Burning","Total",
"1847","I-GHG-CO2-FIRESETC","DEPRECATED CO2 Emissions from Fires, Etc, excluding Biomass Burning","Total",
"1848","I-GHG-CO2incb-FUEL","DEPRECATED CO2 Emissions from Fossil Fuel Combusion (Gg), including Biomass Burning","Total",
"1849","I-GHG-CO2incb-MINERALS","DEPRECATED CO2 Emissions from Minerals, including Biomass Burning","Total",
"1850","I-GHG-CO2incb-SOLVENTS","DEPRECATED CO2 Emissions from Solvents, including Biomass Burning","Total",
"1851","I-GHG-CO2incb-AGBURNING","DEPRECATED CO2 Emissions from Ag Burning, including Biomass Burning","Total",
"1852","I-GHG-CO2incb-DECAY","DEPRECATED CO2 Emissions from Decay, including Biomass Burning","Total",
"1853","I-GHG-CO2incb-WASTE","DEPRECATED CO2 Emissions from Waste, including Biomass Burning","Total",
"1854","I-GHG-CO2incb-FIRESETC","DEPRECATED CO2 Emissions from Fires, Etc, including Biomass Burning","Total",
"1855","I-GHG-CO2eTOTAL","DEPRECATED Total emissions of CO2-e (Gg)","Total",
"1856","I-GHG-CO2e-EXLULUCF","DEPRECATED Total emissions of CO2-e (Gg), excluding LULUCF","Total",
"1857","I-GHG-CO2e-EXLULUCFANDBIOMASS","DEPRECATED Total emissions of CO2-e (Gg), excluding LULUCF and biomass burning","Total",
"1858","I-GHG-CO2EXLULUCF","DEPRECATED Total emissions of CO2 (Gg), excluding LULUCF","Total",
"1859","I-VA","Value added, Total (000 USD)","Total",
"1860","I-VA-WAGES","Value added, from wages (000 USD)","Total",
"1861","I-VA-TAXES","Value added, from taxes (000 USD)","Total",
"1862","I-VA-SUBSIDIES","Value added, from subsidies (000 USD)","Total",
"1863","I-VA-NOS","Value added from NOS (000 USD)","Total",
"1864","I-VA-NMI","Value added from NMI (000 USD)","Total",
"1865","I-VA-DEPRECIATION","Value added from depreciation (000 USD)","Total",
"1866","I-ENERGY-TOTAL"," DEPRECATED - Total energy use (TJ)","Total",
"1867","I-USD","Dummy stressor, all 1s","Total",
"1868","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.999 - TOTAL",
"1869","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.1 - Cereals",
"1870","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.10 - Other crops",
"1871","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.2 - Roots and tubers",
"1872","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.3 - Sugar crops",
"1873","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.4 - Pulses",
"1874","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.5 - Nuts",
"1875","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.6 - Oil bearing crops",
"1876","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.7 - Vegetables",
"1877","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.8 - Fruits",
"1878","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.1.9 - Fibres",
"1879","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.2.1 - Crop residues (used)",
"1880","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.2.2.2 - Grazed biomass",
"1881","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.3.1 - Timber (Industrial roundwood)",
"1882","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.1.3.2 - Wood fuel and other extraction",
"1883","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.1 - Iron Ores",
"1884","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.2.1 - Copper ores - gross ore",
"1885","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.2.2 - Nickel ores - gross ore",
"1886","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.2.3 - Lead ores - gross ore",
"1887","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.2.4 - Zinc ores - gross ore",
"1888","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.2.5 - Tin ores - gross ore",
"1889","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.2.6 - \"Gold, silver, platinum and other precious metal ores - gross ore\"",
"1890","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.2.7 - Bauxite and other aluminium ores - gross ore",
"1891","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.2.8 - Uranium and thorium ores - gross ore",
"1892","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.2.2.9 - Other metal ores - gross ore",
"1893","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.3.1.1 - Ornamental or building stone",
"1894","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.3.1.2 - Chalk and dolomite",
"1895","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.3.1.4 - Chemical and fertilizer minerals",
"1896","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.3.1.5 - Salt",
"1897","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.3.1.6 - Other mining and quarrying products n.e.c",
"1898","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.3.2 - Non-Metallic minerals - primarily construction",
"1899","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.4.1.1 - Brown coal",
"1900","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.4.1.2 - Hard coal",
"1901","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.4.1.4 - Peat",
"1902","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.4.2.1 - Crude oil and  natural gas liquids",
"1903","I-CMFA-ITEM","Raw material inputs, itemized (t)","A.4.2.2 - Natural gas",
"1904","BIOMASS","Raw material inputs, total biomass (t)","Total",
"1905","ORES","Raw material inputs, total ores (t)","Total",
"1906","CONSTMAT","Raw material inputs, total construction material (t)","Total",
"1907","FFUEL","Raw material inputs, total fossil fuel (t)","Total",
"1908","I-RCROP-PRODUCTION","Crop production, production by crop (t)","abaca",
"1909","I-RCROP-PRODUCTION","Crop production, production by crop (t)","agave",
"1910","I-RCROP-PRODUCTION","Crop production, production by crop (t)","alfalfa",
"1911","I-RCROP-PRODUCTION","Crop production, production by crop (t)","almond",
"1912","I-RCROP-PRODUCTION","Crop production, production by crop (t)","aniseetc",
"1913","I-RCROP-PRODUCTION","Crop production, production by crop (t)","apple",
"1914","I-RCROP-PRODUCTION","Crop production, production by crop (t)","apricot",
"1915","I-RCROP-PRODUCTION","Crop production, production by crop (t)","areca",
"1916","I-RCROP-PRODUCTION","Crop production, production by crop (t)","artichoke",
"1917","I-RCROP-PRODUCTION","Crop production, production by crop (t)","asparagus",
"1918","I-RCROP-PRODUCTION","Crop production, production by crop (t)","avocado",
"1919","I-RCROP-PRODUCTION","Crop production, production by crop (t)","bambara",
"1920","I-RCROP-PRODUCTION","Crop production, production by crop (t)","banana",
"1921","I-RCROP-PRODUCTION","Crop production, production by crop (t)","barley",
"1922","I-RCROP-PRODUCTION","Crop production, production by crop (t)","bean",
"1923","I-RCROP-PRODUCTION","Crop production, production by crop (t)","beetfor",
"1924","I-RCROP-PRODUCTION","Crop production, production by crop (t)","berrynes",
"1925","I-RCROP-PRODUCTION","Crop production, production by crop (t)","blueberry",
"1926","I-RCROP-PRODUCTION","Crop production, production by crop (t)","brazil",
"1927","I-RCROP-PRODUCTION","Crop production, production by crop (t)","broadbean",
"1928","I-RCROP-PRODUCTION","Crop production, production by crop (t)","buckwheat",
"1929","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cabbage",
"1930","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cabbagefor",
"1931","I-RCROP-PRODUCTION","Crop production, production by crop (t)","canaryseed",
"1932","I-RCROP-PRODUCTION","Crop production, production by crop (t)","carob",
"1933","I-RCROP-PRODUCTION","Crop production, production by crop (t)","carrot",
"1934","I-RCROP-PRODUCTION","Crop production, production by crop (t)","carrotfor",
"1935","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cashew",
"1936","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cashewapple",
"1937","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cassava",
"1938","I-RCROP-PRODUCTION","Crop production, production by crop (t)","castor",
"1939","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cauliflower",
"1940","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cerealnes",
"1941","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cherry",
"1942","I-RCROP-PRODUCTION","Crop production, production by crop (t)","chestnut",
"1943","I-RCROP-PRODUCTION","Crop production, production by crop (t)","chickpea",
"1944","I-RCROP-PRODUCTION","Crop production, production by crop (t)","chicory",
"1945","I-RCROP-PRODUCTION","Crop production, production by crop (t)","chilleetc",
"1946","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cinnamon",
"1947","I-RCROP-PRODUCTION","Crop production, production by crop (t)","citrusnes",
"1948","I-RCROP-PRODUCTION","Crop production, production by crop (t)","clove",
"1949","I-RCROP-PRODUCTION","Crop production, production by crop (t)","clover",
"1950","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cocoa",
"1951","I-RCROP-PRODUCTION","Crop production, production by crop (t)","coconut",
"1952","I-RCROP-PRODUCTION","Crop production, production by crop (t)","coffee",
"1953","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cotton",
"1954","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cowpea",
"1955","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cranberry",
"1956","I-RCROP-PRODUCTION","Crop production, production by crop (t)","cucumberetc",
"1957","I-RCROP-PRODUCTION","Crop production, production by crop (t)","currant",
"1958","I-RCROP-PRODUCTION","Crop production, production by crop (t)","date",
"1959","I-RCROP-PRODUCTION","Crop production, production by crop (t)","eggplant",
"1960","I-RCROP-PRODUCTION","Crop production, production by crop (t)","fibrenes",
"1961","I-RCROP-PRODUCTION","Crop production, production by crop (t)","fig",
"1962","I-RCROP-PRODUCTION","Crop production, production by crop (t)","flax",
"1963","I-RCROP-PRODUCTION","Crop production, production by crop (t)","fonio",
"1964","I-RCROP-PRODUCTION","Crop production, production by crop (t)","fornes",
"1965","I-RCROP-PRODUCTION","Crop production, production by crop (t)","fruitnes",
"1966","I-RCROP-PRODUCTION","Crop production, production by crop (t)","garlic",
"1967","I-RCROP-PRODUCTION","Crop production, production by crop (t)","ginger",
"1968","I-RCROP-PRODUCTION","Crop production, production by crop (t)","gooseberry",
"1969","I-RCROP-PRODUCTION","Crop production, production by crop (t)","grape",
"1970","I-RCROP-PRODUCTION","Crop production, production by crop (t)","grapefruitetc",
"1971","I-RCROP-PRODUCTION","Crop production, production by crop (t)","grassnes",
"1972","I-RCROP-PRODUCTION","Crop production, production by crop (t)","greenbean",
"1973","I-RCROP-PRODUCTION","Crop production, production by crop (t)","greenbroadbean",
"1974","I-RCROP-PRODUCTION","Crop production, production by crop (t)","greencorn",
"1975","I-RCROP-PRODUCTION","Crop production, production by crop (t)","greenonion",
"1976","I-RCROP-PRODUCTION","Crop production, production by crop (t)","greenpea",
"1977","I-RCROP-PRODUCTION","Crop production, production by crop (t)","groundnut",
"1978","I-RCROP-PRODUCTION","Crop production, production by crop (t)","hazelnut",
"1979","I-RCROP-PRODUCTION","Crop production, production by crop (t)","hemp",
"1980","I-RCROP-PRODUCTION","Crop production, production by crop (t)","hempseed",
"1981","I-RCROP-PRODUCTION","Crop production, production by crop (t)","hop",
"1982","I-RCROP-PRODUCTION","Crop production, production by crop (t)","jute",
"1983","I-RCROP-PRODUCTION","Crop production, production by crop (t)","jutelikefiber",
"1984","I-RCROP-PRODUCTION","Crop production, production by crop (t)","kapokfiber",
"1985","I-RCROP-PRODUCTION","Crop production, production by crop (t)","kapokseed",
"1986","I-RCROP-PRODUCTION","Crop production, production by crop (t)","karite",
"1987","I-RCROP-PRODUCTION","Crop production, production by crop (t)","kiwi",
"1988","I-RCROP-PRODUCTION","Crop production, production by crop (t)","kolanut",
"1989","I-RCROP-PRODUCTION","Crop production, production by crop (t)","legumenes",
"1990","I-RCROP-PRODUCTION","Crop production, production by crop (t)","lemonlime",
"1991","I-RCROP-PRODUCTION","Crop production, production by crop (t)","lentil",
"1992","I-RCROP-PRODUCTION","Crop production, production by crop (t)","lettuce",
"1993","I-RCROP-PRODUCTION","Crop production, production by crop (t)","linseed",
"1994","I-RCROP-PRODUCTION","Crop production, production by crop (t)","lupin",
"1995","I-RCROP-PRODUCTION","Crop production, production by crop (t)","maize",
"1996","I-RCROP-PRODUCTION","Crop production, production by crop (t)","maizefor",
"1997","I-RCROP-PRODUCTION","Crop production, production by crop (t)","mango",
"1998","I-RCROP-PRODUCTION","Crop production, production by crop (t)","mate",
"1999","I-RCROP-PRODUCTION","Crop production, production by crop (t)","melonetc",
"2000","I-RCROP-PRODUCTION","Crop production, production by crop (t)","melonseed",
"2001","I-RCROP-PRODUCTION","Crop production, production by crop (t)","millet",
"2002","I-RCROP-PRODUCTION","Crop production, production by crop (t)","mixedgrain",
"2003","I-RCROP-PRODUCTION","Crop production, production by crop (t)","mixedgrass",
"2004","I-RCROP-PRODUCTION","Crop production, production by crop (t)","mushroom",
"2005","I-RCROP-PRODUCTION","Crop production, production by crop (t)","mustard",
"2006","I-RCROP-PRODUCTION","Crop production, production by crop (t)","nutmeg",
